Año,Mes,Día,Hora,Día de la semana,Temperatura (°C),Punto de rocío (°C),Humedad (%),Dirección del viento,Velocidad del viento (m/s),Ráfaga de viento (m/s),Presión (hPa),Precipitación (mm),Condición meteorológica
2019,2,9,12,5,12.777777777777779,-0.5555555555555556,40.0,SE,2.68224,0.0,973.587125,0.0,Nublado
2019,2,9,13,5,13.88888888888889,-0.5555555555555556,37.0,ESE,1.34112,0.0,973.248486,0.0,Nublado
2019,2,9,14,5,13.88888888888889,1.1111111111111112,42.0,CALMA,0.0,0.0,972.909847,0.0,Nublado
2019,2,9,15,5,14.444444444444445,0.0,37.0,O,3.57632,0.0,973.587125,0.0,Nublado
2019,2,9,16,5,14.444444444444445,-3.3333333333333335,30.0,O,7.59968,0.0,973.587125,0.0,Nublado
2019,2,9,17,5,13.333333333333334,-1.1111111111111112,37.0,S,2.68224,0.0,973.587125,0.0,Nublado
2019,2,9,18,5,13.333333333333334,-2.7777777777777777,33.0,S,2.68224,0.0,973.9257640000001,0.0,Nublado
2019,2,9,19,5,13.333333333333334,-3.888888888888889,30.0,NO,3.12928,0.0,974.264403,0.0,Mayormente_nublado
2019,2,9,20,5,12.777777777777779,-3.888888888888889,31.0,NNO,1.34112,0.0,974.941681,0.0,Nublado
2019,2,9,21,5,12.222222222222221,-3.3333333333333335,34.0,N,2.2352,0.0,975.2803200000001,0.0,Mayormente_nublado
2019,2,9,22,5,11.666666666666666,-5.0,31.0,NNE,2.68224,0.0,975.618959,0.0,Mayormente_nublado
2019,2,9,23,5,8.333333333333334,-2.2222222222222223,48.0,CALMA,0.0,0.0,975.618959,0.0,Parcialmente_nublado
2019,2,10,0,6,7.222222222222222,0.0,60.0,CALMA,0.0,0.0,975.2803200000001,0.0,Parcialmente_nublado
2019,2,10,1,6,6.666666666666667,1.1111111111111112,68.0,E,2.68224,0.0,974.941681,0.0,Parcialmente_nublado
2019,2,10,2,6,6.111111111111111,1.1111111111111112,71.0,E,2.68224,0.0,974.941681,0.0,Parcialmente_nublado
2019,2,10,3,6,5.555555555555555,0.5555555555555556,70.0,CALMA,0.0,0.0,974.6030420000001,0.0,Mayormente_nublado
2019,2,10,4,6,5.0,1.1111111111111112,76.0,E,2.2352,0.0,974.264403,0.0,Mayormente_nublado
2019,2,10,5,6,4.444444444444445,0.5555555555555556,77.0,CALMA,0.0,0.0,974.264403,0.0,Parcialmente_nublado
2019,2,10,6,6,4.444444444444445,0.5555555555555556,77.0,E,1.34112,0.0,974.264403,0.0,Mayormente_nublado
2019,2,10,7,6,3.888888888888889,0.5555555555555556,79.0,CALMA,0.0,0.0,974.264403,0.0,Mayormente_nublado
2019,2,10,8,6,3.888888888888889,0.5555555555555556,79.0,CALMA,0.0,0.0,974.941681,0.0,Mayormente_nublado
2019,2,10,9,6,6.666666666666667,-0.5555555555555556,60.0,ESE,1.34112,0.0,975.2803200000001,0.0,Mayormente_nublado
2019,2,10,10,6,8.88888888888889,-1.6666666666666667,48.0,SE,2.2352,0.0,975.2803200000001,0.0,Mayormente_nublado
2019,2,10,11,6,11.666666666666666,-2.2222222222222223,38.0,SE,1.34112,0.0,975.2803200000001,0.0,Mayormente_nublado
2019,2,10,12,6,13.333333333333334,-4.444444444444445,29.0,E,1.34112,0.0,974.264403,0.0,Mayormente_nublado
2019,2,10,13,6,15.0,-4.444444444444445,26.0,CALMA,0.0,0.0,973.587125,0.0,Mayormente_nublado
2019,2,10,14,6,16.666666666666668,-5.0,22.0,SO,2.2352,0.0,972.909847,0.0,Mayormente_nublado
2019,2,10,15,6,17.77777777777778,-5.0,21.0,CALMA,0.0,0.0,972.232569,0.0,Parcialmente_nublado
2019,2,10,16,6,17.22222222222222,-5.555555555555555,21.0,O,1.34112,0.0,971.5552910000001,0.0,Despejado
2019,2,10,17,6,17.77777777777778,-5.555555555555555,20.0,OSO,2.68224,0.0,971.5552910000001,0.0,Despejado
2019,2,10,18,6,17.22222222222222,-7.222222222222222,18.0,O,3.57632,0.0,971.5552910000001,0.0,Parcialmente_nublado
2019,2,10,19,6,15.555555555555555,-7.222222222222222,20.0,OSO,2.68224,0.0,970.8780130000001,0.0,Despejado
2019,2,10,20,6,15.555555555555555,-5.555555555555555,23.0,ONO,1.34112,0.0,971.2166520000001,0.0,Despejado
2019,2,10,21,6,12.222222222222221,-3.888888888888889,33.0,E,1.34112,0.0,971.5552910000001,0.0,Despejado
2019,2,10,22,6,11.11111111111111,-2.7777777777777777,38.0,CALMA,0.0,0.0,971.5552910000001,0.0,Despejado
2019,2,10,23,6,10.0,-2.2222222222222223,43.0,CALMA,0.0,0.0,972.232569,0.0,Despejado
2019,2,11,0,0,10.555555555555555,-2.2222222222222223,41.0,CALMA,0.0,0.0,972.232569,0.0,Despejado
2019,2,11,1,0,8.333333333333334,0.0,56.0,CALMA,0.0,0.0,972.232569,0.0,Despejado
2019,2,11,2,0,8.88888888888889,-0.5555555555555556,52.0,CALMA,0.0,0.0,972.909847,0.0,Parcialmente_nublado
2019,2,11,3,0,9.444444444444445,0.0,52.0,OSO,3.57632,0.0,972.909847,0.0,Mayormente_nublado
2019,2,11,4,0,10.0,-1.1111111111111112,46.0,NO,7.59968,12.51712,973.587125,0.0,Mayormente_nublado
2019,2,11,5,0,8.88888888888889,-2.2222222222222223,46.0,O,2.68224,0.0,973.587125,0.0,Mayormente_nublado
2019,2,11,6,0,8.333333333333334,-1.6666666666666667,50.0,O,4.02336,0.0,973.9257640000001,0.0,Parcialmente_nublado
2019,2,11,7,0,6.111111111111111,-0.5555555555555556,62.0,SO,3.57632,0.0,974.941681,0.0,Despejado
2019,2,11,8,0,6.111111111111111,-3.3333333333333335,51.0,SO,2.68224,0.0,976.296237,0.0,Despejado
2019,2,11,9,0,7.777777777777778,-6.111111111111111,37.0,ONO,7.15264,0.0,977.989432,0.0,Despejado
2019,2,11,10,0,9.444444444444445,-5.0,36.0,ONO,4.4704,0.0,978.66671,0.0,Despejado
2019,2,11,11,0,10.555555555555555,-5.555555555555555,32.0,ONO,3.12928,0.0,979.005349,0.0,Despejado
2019,2,11,12,0,11.666666666666666,-9.444444444444445,22.0,ONO,4.02336,0.0,979.682627,0.0,Despejado
2019,2,11,13,0,12.777777777777779,-11.666666666666666,17.0,CALMA,0.0,0.0,979.005349,0.0,Despejado
2019,2,11,14,0,13.333333333333334,-11.11111111111111,18.0,VAR,1.34112,0.0,978.66671,0.0,Despejado
2019,2,11,15,0,14.444444444444445,-11.11111111111111,16.0,NNO,3.57632,0.0,978.328071,0.0,Despejado
2019,2,11,16,0,14.444444444444445,-10.555555555555555,17.0,NNO,2.2352,0.0,978.66671,0.0,Despejado
2019,2,11,17,0,14.444444444444445,-10.555555555555555,17.0,NO,3.57632,0.0,979.005349,0.0,Despejado
2019,2,11,18,0,13.88888888888889,-10.555555555555555,18.0,O,2.68224,0.0,979.682627,0.0,Parcialmente_nublado
2019,2,11,19,0,12.777777777777779,-9.444444444444445,21.0,CALMA,0.0,0.0,979.682627,0.0,Despejado
2019,2,11,20,0,12.777777777777779,-10.555555555555555,19.0,CALMA,0.0,0.0,980.0212660000001,0.0,Despejado
2019,2,11,21,0,11.11111111111111,-7.777777777777778,26.0,CALMA,0.0,0.0,980.0212660000001,0.0,Despejado
2019,2,11,22,0,11.11111111111111,-7.777777777777778,26.0,NO,1.34112,0.0,980.6985440000001,0.0,Despejado
2019,2,11,23,0,7.777777777777778,-4.444444444444445,42.0,CALMA,0.0,0.0,981.714461,0.0,Despejado
2019,2,12,0,1,7.777777777777778,-2.7777777777777777,47.0,SE,1.34112,0.0,982.0531000000001,0.0,Despejado
2019,2,12,1,1,7.222222222222222,-2.7777777777777777,49.0,CALMA,0.0,0.0,982.0531000000001,0.0,Despejado
2019,2,12,2,1,6.111111111111111,-2.2222222222222223,56.0,SE,2.2352,0.0,981.714461,0.0,Despejado
2019,2,12,3,1,5.555555555555555,-2.7777777777777777,55.0,ESE,1.34112,0.0,981.714461,0.0,Despejado
2019,2,12,4,1,4.444444444444445,-1.6666666666666667,65.0,E,1.34112,0.0,981.037183,0.0,Despejado
2019,2,12,5,1,5.0,-2.2222222222222223,60.0,SE,1.34112,0.0,981.037183,0.0,Despejado
2019,2,12,6,1,5.555555555555555,-2.2222222222222223,58.0,O,2.68224,0.0,981.714461,0.0,Despejado
2019,2,12,7,1,3.888888888888889,-1.6666666666666667,67.0,CALMA,0.0,0.0,981.714461,0.0,Despejado
2019,2,12,8,1,4.444444444444445,-1.1111111111111112,68.0,SE,2.68224,0.0,981.714461,0.0,Despejado
2019,2,12,9,1,7.777777777777778,-3.888888888888889,44.0,E,5.81152,0.0,981.714461,0.0,Despejado
2019,2,12,10,1,9.444444444444445,-2.2222222222222223,44.0,SE,3.57632,0.0,982.730378,0.0,Despejado
2019,2,12,11,1,12.777777777777779,-4.444444444444445,30.0,ESE,2.2352,0.0,982.0531000000001,0.0,Despejado
2019,2,12,12,1,14.444444444444445,-5.555555555555555,25.0,CALMA,0.0,0.0,981.714461,0.0,Parcialmente_nublado
2019,2,12,13,1,16.11111111111111,-6.666666666666667,21.0,N,1.34112,0.0,980.359905,0.0,Despejado
2019,2,12,14,1,18.333333333333332,-10.0,14.0,ENE,3.57632,0.0,979.005349,0.0,Mayormente_nublado
2019,2,12,15,1,19.444444444444443,-10.555555555555555,12.0,ENE,4.02336,0.0,977.989432,0.0,Mayormente_nublado
2019,2,12,16,1,20.0,-10.555555555555555,12.0,NNE,2.2352,0.0,977.650793,0.0,Mayormente_nublado
2019,2,12,17,1,20.0,-10.0,12.0,CALMA,0.0,0.0,977.650793,0.0,Mayormente_nublado
2019,2,12,18,1,19.444444444444443,-9.444444444444445,14.0,CALMA,0.0,0.0,977.650793,0.0,Mayormente_nublado
2019,2,12,19,1,16.666666666666668,-5.555555555555555,21.0,OSO,2.2352,0.0,977.650793,0.0,Mayormente_nublado
2019,2,12,20,1,15.0,-5.0,25.0,OSO,1.34112,0.0,977.650793,0.0,Mayormente_nublado
2019,2,12,21,1,13.88888888888889,-3.888888888888889,29.0,CALMA,0.0,0.0,977.312154,0.0,Mayormente_nublado
2019,2,12,22,1,12.777777777777779,-2.2222222222222223,35.0,E,2.68224,0.0,976.973515,0.0,Mayormente_nublado
2019,2,12,23,1,13.333333333333334,-3.3333333333333335,32.0,ESE,2.2352,0.0,976.6348760000001,0.0,Mayormente_nublado
2019,2,13,0,2,11.666666666666666,-1.1111111111111112,41.0,CALMA,0.0,0.0,976.6348760000001,0.0,Mayormente_nublado
2019,2,13,1,2,11.11111111111111,-1.6666666666666667,41.0,E,1.34112,0.0,975.9575980000001,0.0,Mayormente_nublado
2019,2,13,2,2,10.555555555555555,-0.5555555555555556,46.0,CALMA,0.0,0.0,975.9575980000001,0.0,Mayormente_nublado
2019,2,13,3,2,11.666666666666666,-3.3333333333333335,35.0,NE,4.4704,0.0,975.618959,0.0,Mayormente_nublado
2019,2,13,4,2,10.555555555555555,-3.3333333333333335,38.0,SSE,2.2352,0.0,975.2803200000001,0.0,Nublado
2019,2,13,5,2,10.0,-2.2222222222222223,43.0,ESE,2.68224,0.0,975.2803200000001,0.0,Nublado
2019,2,13,6,2,10.555555555555555,-2.2222222222222223,41.0,E,2.68224,0.0,975.618959,0.0,Nublado
2019,2,13,7,2,9.444444444444445,-2.7777777777777777,43.0,ESE,3.57632,0.0,975.2803200000001,0.0,Nublado
2019,2,13,8,2,10.555555555555555,-2.2222222222222223,41.0,SE,2.2352,0.0,975.618959,0.0,Nublado
2019,2,13,9,2,12.222222222222221,-3.888888888888889,33.0,SE,3.12928,0.0,975.2803200000001,0.0,Nublado
2019,2,13,10,2,13.333333333333334,-3.888888888888889,30.0,ESE,3.12928,0.0,975.618959,0.0,Nublado
2019,2,13,11,2,14.444444444444445,-3.3333333333333335,30.0,E,2.68224,0.0,975.618959,0.0,Nublado
2019,2,13,12,2,16.666666666666668,-3.888888888888889,24.0,SE,2.68224,0.0,975.2803200000001,0.0,Nublado
2019,2,13,13,2,17.22222222222222,-3.888888888888889,24.0,CALMA,0.0,0.0,974.264403,0.0,Nublado
2019,2,13,14,2,18.333333333333332,-3.888888888888889,22.0,E,1.34112,0.0,973.587125,0.0,Nublado
2019,2,13,15,2,19.444444444444443,-3.3333333333333335,21.0,S,2.68224,0.0,973.248486,0.0,Nublado
2019,2,13,16,2,19.444444444444443,-4.444444444444445,20.0,SSE,1.34112,0.0,972.571208,0.0,Nublado
2019,2,13,17,2,18.88888888888889,-5.555555555555555,19.0,CALMA,0.0,0.0,972.571208,0.0,Nublado
2019,2,13,18,2,17.77777777777778,-2.7777777777777777,25.0,SO,2.2352,0.0,972.571208,0.0,Nublado
2019,2,13,19,2,17.77777777777778,-3.3333333333333335,24.0,O,2.2352,0.0,972.909847,0.0,Nublado
2019,2,13,20,2,16.11111111111111,0.0,34.0,OSO,2.2352,0.0,973.587125,0.0,Nublado
2019,2,13,21,2,15.555555555555555,0.5555555555555556,36.0,OSO,3.12928,0.0,973.9257640000001,0.0,Mayormente_nublado
2019,2,13,22,2,16.11111111111111,-0.5555555555555556,32.0,OSO,2.68224,0.0,975.2803200000001,0.0,Nublado
2019,2,13,23,2,15.555555555555555,0.5555555555555556,36.0,OSO,1.34112,0.0,975.618959,0.0,Nublado
2019,2,14,0,3,15.0,1.1111111111111112,39.0,SO,3.12928,0.0,975.618959,0.0,Nublado
2019,2,14,1,3,13.88888888888889,6.666666666666667,62.0,SSO,2.68224,0.0,975.9575980000001,0.0,Nublado
2019,2,14,2,3,13.333333333333334,7.777777777777778,69.0,SO,2.68224,0.0,975.9575980000001,0.0,Nublado
2019,2,14,3,3,13.88888888888889,6.666666666666667,62.0,E,2.68224,0.0,974.941681,0.0,Nublado
2019,2,14,4,3,13.88888888888889,5.555555555555555,57.0,CALMA,0.0,0.0,974.6030420000001,0.0,Nublado
2019,2,14,5,3,13.88888888888889,6.666666666666667,62.0,E,2.2352,0.0,974.941681,0.0,Nublado
2019,2,14,6,3,13.88888888888889,6.111111111111111,59.0,E,3.12928,0.0,974.264403,0.0,Nublado
2019,2,14,7,3,13.88888888888889,5.0,55.0,SE,2.68224,0.0,974.6030420000001,0.0,Nublado
2019,2,14,8,3,13.88888888888889,5.0,55.0,E,1.34112,0.0,974.264403,0.0,Nublado
2019,2,14,9,3,15.0,5.0,51.0,E,2.68224,0.0,974.264403,0.0,Nublado
2019,2,14,10,3,15.0,4.444444444444445,49.0,CALMA,0.0,0.0,974.6030420000001,0.0,Nublado
2019,2,14,11,3,16.11111111111111,5.555555555555555,50.0,ENE,2.68224,0.0,974.6030420000001,0.0,Nublado
2019,2,14,12,3,15.555555555555555,8.333333333333334,62.0,ENE,3.12928,0.0,974.264403,0.0,Light
2019,2,14,13,3,14.444444444444445,11.11111111111111,81.0,E,6.7056,0.0,973.587125,0.0,Light
2019,2,14,14,3,13.88888888888889,11.11111111111111,83.0,E,6.25856,0.0,972.571208,0.0,Light
2019,2,14,15,3,13.88888888888889,12.222222222222221,89.0,ESE,3.57632,0.0,971.2166520000001,0.0,Light
2019,2,14,16,3,14.444444444444445,12.222222222222221,87.0,ESE,3.57632,0.0,970.5393740000001,0.0,Light
2019,2,14,17,3,13.88888888888889,12.777777777777779,93.0,E,2.2352,0.0,970.200735,0.0,Light
2019,2,14,18,3,13.333333333333334,12.777777777777779,97.0,SE,3.57632,0.0,970.200735,0.0,Light
2019,2,14,19,3,13.88888888888889,13.333333333333334,96.0,ENE,1.34112,0.0,970.200735,0.0,Light
2019,2,14,20,3,13.88888888888889,13.88888888888889,100.0,SE,2.2352,0.0,970.8780130000001,0.0,Nublado
2019,2,14,21,3,14.444444444444445,13.88888888888889,97.0,SE,2.2352,0.0,970.8780130000001,0.0,Nublado
2019,2,14,22,3,13.88888888888889,13.88888888888889,100.0,SO,2.68224,0.0,972.232569,0.0,Light
2019,2,14,23,3,13.333333333333334,13.333333333333334,100.0,SSE,2.2352,0.0,971.89393,0.0,Nublado
2019,2,15,0,4,14.444444444444445,13.88888888888889,97.0,CALMA,0.0,0.0,972.232569,0.0,Mayormente_nublado
2019,2,15,1,4,14.444444444444445,14.444444444444445,100.0,NNO,2.2352,0.0,972.571208,0.0,Nublado
2019,2,15,2,4,14.444444444444445,14.444444444444445,100.0,NNO,3.12928,0.0,972.909847,0.0,Nublado
2019,2,15,3,4,13.88888888888889,13.88888888888889,100.0,SO,2.2352,0.0,973.248486,0.0,Nublado
2019,2,15,4,4,13.88888888888889,13.88888888888889,100.0,O,1.34112,0.0,972.909847,0.0,Mayormente_nublado
2019,2,15,5,4,12.777777777777779,12.777777777777779,100.0,CALMA,0.0,0.0,972.571208,0.0,Mayormente_nublado
2019,2,15,6,4,13.333333333333334,13.333333333333334,100.0,CALMA,0.0,0.0,973.587125,0.0,Parcialmente_nublado
2019,2,15,7,4,12.222222222222221,12.222222222222221,100.0,CALMA,0.0,0.0,973.587125,0.0,Mayormente_nublado
2019,2,15,8,4,12.777777777777779,12.777777777777779,100.0,O,2.2352,0.0,974.264403,0.0,Patches
2019,2,15,9,4,13.333333333333334,12.777777777777779,97.0,OSO,2.2352,0.0,974.941681,0.0,Patches
2019,2,15,10,4,15.0,13.333333333333334,90.0,NO,2.68224,0.0,975.618959,0.0,Patches
2019,2,15,11,4,16.666666666666668,11.666666666666666,72.0,CALMA,0.0,0.0,975.2803200000001,0.0,Mayormente_nublado
2019,2,15,12,4,18.88888888888889,10.555555555555555,59.0,SE,2.2352,0.0,974.6030420000001,0.0,Mayormente_nublado
2019,2,15,13,4,19.444444444444443,8.88888888888889,51.0,SSO,3.12928,0.0,974.264403,0.0,Nublado
2019,2,15,14,4,18.333333333333332,10.0,58.0,SSE,2.2352,0.0,973.587125,0.0,Mayormente_nublado
2019,2,15,15,4,19.444444444444443,9.444444444444445,52.0,ESE,1.34112,0.0,973.587125,0.0,Mayormente_nublado
2019,2,15,16,4,18.88888888888889,10.0,56.0,SO,2.68224,0.0,973.587125,0.0,Mayormente_nublado
2019,2,15,17,4,18.88888888888889,6.111111111111111,43.0,O,3.57632,0.0,973.587125,0.0,Nublado
2019,2,15,18,4,17.77777777777778,5.555555555555555,45.0,O,3.57632,0.0,973.248486,0.0,Nublado
2019,2,15,19,4,17.22222222222222,5.555555555555555,46.0,OSO,3.12928,0.0,973.248486,0.0,Nublado
2019,2,15,20,4,16.666666666666668,5.555555555555555,48.0,O,3.57632,0.0,973.248486,0.0,Nublado
2019,2,15,21,4,16.666666666666668,2.2222222222222223,38.0,O,4.4704,0.0,973.587125,0.0,Nublado
2019,2,15,22,4,15.555555555555555,1.1111111111111112,38.0,ONO,5.36448,0.0,973.587125,0.0,Mayormente_nublado
2019,2,15,23,4,-17.77777777777778,-17.77777777777778,0.0,O,1.34112,0.0,973.248486,0.0,Mayormente_nublado
2019,2,16,0,5,15.555555555555555,1.1111111111111112,38.0,ONO,4.02336,0.0,972.909847,0.0,Mayormente_nublado
2019,2,16,1,5,-17.77777777777778,-17.77777777777778,0.0,,0.0,0.0,973.248486,0.0,Mayormente_nublado
2019,2,16,2,5,10.0,1.1111111111111112,54.0,OSO,2.68224,0.0,973.248486,0.0,Nublado
2019,2,16,3,5,10.0,0.5555555555555556,52.0,SO,3.57632,0.0,973.248486,0.0,Nublado
2019,2,16,4,5,12.222222222222221,3.888888888888889,57.0,S,2.2352,0.0,971.89393,0.0,Nublado
2019,2,16,5,5,12.222222222222221,2.7777777777777777,53.0,O,5.81152,0.0,972.909847,0.0,Mayormente_nublado
2019,2,16,6,5,11.11111111111111,3.3333333333333335,59.0,OSO,3.12928,0.0,972.909847,0.0,Mayormente_nublado
2019,2,16,7,5,11.11111111111111,3.3333333333333335,59.0,O,3.12928,0.0,973.587125,0.0,Mayormente_nublado
2019,2,16,8,5,9.444444444444445,4.444444444444445,71.0,SO,2.2352,0.0,973.9257640000001,0.0,Mayormente_nublado
2019,2,16,9,5,11.11111111111111,3.888888888888889,61.0,O,1.34112,0.0,974.6030420000001,0.0,Mayormente_nublado
2019,2,16,10,5,13.333333333333334,4.444444444444445,55.0,OSO,4.4704,0.0,974.941681,0.0,Parcialmente_nublado
2019,2,16,11,5,15.0,4.444444444444445,49.0,O,4.4704,0.0,974.941681,0.0,Mayormente_nublado
2019,2,16,12,5,15.0,2.7777777777777777,44.0,O,5.81152,7.59968,974.941681,0.0,Mayormente_nublado
2019,2,16,13,5,16.666666666666668,1.1111111111111112,35.0,OSO,7.15264,0.0,973.9257640000001,0.0,Mayormente_nublado
2019,2,16,14,5,16.11111111111111,-0.5555555555555556,32.0,O,6.25856,14.30528,972.909847,0.0,Mayormente_nublado
2019,2,16,15,5,16.11111111111111,-0.5555555555555556,32.0,O,9.38784,0.0,972.232569,0.0,Mayormente_nublado
2019,2,16,16,5,16.666666666666668,-1.1111111111111112,30.0,OSO,5.36448,10.28192,971.89393,0.0,Parcialmente_nublado
2019,2,16,17,5,16.11111111111111,-1.6666666666666667,30.0,O,6.25856,0.0,971.89393,0.0,Parcialmente_nublado
2019,2,16,18,5,15.0,-2.7777777777777777,29.0,ONO,7.15264,0.0,971.89393,0.0,Parcialmente_nublado
2019,2,16,19,5,14.444444444444445,-2.7777777777777777,31.0,O,6.7056,0.0,972.571208,0.0,Parcialmente_nublado
2019,2,16,20,5,12.222222222222221,-1.1111111111111112,40.0,OSO,3.12928,0.0,972.909847,0.0,Despejado
2019,2,16,21,5,11.11111111111111,-0.5555555555555556,45.0,SSO,2.2352,0.0,972.909847,0.0,Parcialmente_nublado
2019,2,16,22,5,10.0,0.5555555555555556,52.0,SO,2.2352,0.0,973.248486,0.0,Parcialmente_nublado
2019,2,16,23,5,10.0,-0.5555555555555556,48.0,CALMA,0.0,0.0,973.248486,0.0,Parcialmente_nublado
2019,2,17,0,6,9.444444444444445,-1.1111111111111112,48.0,CALMA,0.0,0.0,973.248486,0.0,Parcialmente_nublado
2019,2,17,1,6,9.444444444444445,0.0,52.0,CALMA,0.0,0.0,973.248486,0.0,Despejado
2019,2,17,2,6,8.333333333333334,0.0,56.0,ESE,2.2352,0.0,973.248486,0.0,Despejado
2019,2,17,3,6,7.222222222222222,0.0,60.0,E,2.2352,0.0,972.909847,0.0,Parcialmente_nublado
2019,2,17,4,6,7.222222222222222,-0.5555555555555556,58.0,E,3.12928,0.0,973.248486,0.0,Mayormente_nublado
2019,2,17,5,6,7.222222222222222,1.1111111111111112,65.0,ESE,1.34112,0.0,973.248486,0.0,Mayormente_nublado
2019,2,17,6,6,6.111111111111111,0.0,65.0,ESE,1.34112,0.0,973.248486,0.0,Despejado
2019,2,17,7,6,5.555555555555555,1.1111111111111112,73.0,E,1.34112,0.0,973.587125,0.0,Despejado
2019,2,17,8,6,5.555555555555555,1.1111111111111112,73.0,E,3.12928,0.0,974.264403,0.0,Parcialmente_nublado
2019,2,17,9,6,7.777777777777778,1.1111111111111112,63.0,ESE,4.02336,0.0,974.941681,0.0,Parcialmente_nublado
2019,2,17,10,6,10.555555555555555,1.1111111111111112,52.0,SSE,2.68224,0.0,975.2803200000001,0.0,Parcialmente_nublado
2019,2,17,11,6,12.777777777777779,-2.2222222222222223,35.0,ONO,3.12928,0.0,975.2803200000001,0.0,Parcialmente_nublado
2019,2,17,12,6,12.777777777777779,-3.3333333333333335,33.0,O,5.81152,0.0,974.941681,0.0,Mayormente_nublado
2019,2,17,13,6,13.88888888888889,-2.7777777777777777,32.0,S,2.68224,0.0,973.9257640000001,0.0,Mayormente_nublado
2019,2,17,14,6,14.444444444444445,-2.2222222222222223,32.0,S,5.81152,7.59968,973.587125,0.0,Mayormente_nublado
2019,2,17,15,6,14.444444444444445,-2.2222222222222223,32.0,O,6.25856,0.0,972.909847,0.0,Mayormente_nublado
2019,2,17,16,6,15.0,-2.7777777777777777,29.0,SSO,7.15264,9.38784,972.232569,0.0,Mayormente_nublado
2019,2,17,17,6,13.88888888888889,-3.888888888888889,29.0,SO,7.15264,9.83488,972.232569,0.0,Mayormente_nublado
2019,2,17,18,6,13.88888888888889,-5.0,27.0,SO,7.59968,10.72896,971.89393,0.0,Mayormente_nublado
2019,2,17,19,6,12.777777777777779,-4.444444444444445,30.0,OSO,5.81152,0.0,972.571208,0.0,Parcialmente_nublado
2019,2,17,20,6,12.222222222222221,-2.7777777777777777,35.0,SSO,3.12928,0.0,972.909847,0.0,Parcialmente_nublado
2019,2,17,21,6,11.666666666666666,-1.6666666666666667,40.0,SO,2.68224,0.0,972.909847,0.0,Parcialmente_nublado
2019,2,17,22,6,10.555555555555555,-1.6666666666666667,43.0,SE,3.12928,0.0,972.571208,0.0,Parcialmente_nublado
2019,2,17,23,6,10.555555555555555,-1.6666666666666667,43.0,S,4.02336,0.0,972.909847,0.0,Mayormente_nublado
2019,2,18,0,0,10.0,-1.6666666666666667,44.0,SSE,2.2352,0.0,972.571208,0.0,Mayormente_nublado
2019,2,18,1,0,10.555555555555555,0.0,48.0,S,2.2352,0.0,972.909847,0.0,Mayormente_nublado
2019,2,18,2,0,10.0,3.888888888888889,66.0,SO,2.68224,0.0,972.909847,0.0,Mayormente_nublado
2019,2,18,3,0,9.444444444444445,3.888888888888889,69.0,SO,1.34112,0.0,972.571208,0.0,Mayormente_nublado
2019,2,18,4,0,,,,,,,,,
2019,2,18,5,0,8.333333333333334,5.0,80.0,NO,3.57632,0.0,973.587125,0.0,Light
2019,2,18,6,0,6.666666666666667,5.555555555555555,93.0,SSO,4.4704,0.0,973.248486,0.0,Light
2019,2,18,7,0,7.777777777777778,5.0,83.0,SSO,3.57632,0.0,973.248486,0.0,Nublado
2019,2,18,8,0,7.777777777777778,4.444444444444445,79.0,S,4.02336,0.0,973.587125,0.0,Mayormente_nublado
2019,2,18,9,0,8.333333333333334,5.0,80.0,CALMA,0.0,0.0,974.6030420000001,0.0,Nublado
2019,2,18,10,0,8.88888888888889,5.0,77.0,CALMA,0.0,0.0,974.264403,0.0,Mayormente_nublado
2019,2,18,11,0,9.444444444444445,3.888888888888889,69.0,O,2.2352,0.0,974.6030420000001,0.0,Mayormente_nublado
2019,2,18,12,0,10.555555555555555,3.888888888888889,63.0,VAR,2.68224,0.0,974.264403,0.0,Mayormente_nublado
2019,2,18,13,0,10.555555555555555,2.7777777777777777,59.0,ONO,5.81152,0.0,973.9257640000001,0.0,Light
2019,2,18,14,0,10.555555555555555,2.7777777777777777,59.0,O,4.02336,0.0,973.587125,0.0,Mayormente_nublado
2019,2,18,15,0,12.222222222222221,0.5555555555555556,45.0,SSO,4.4704,0.0,972.571208,0.0,Mayormente_nublado
2019,2,18,16,0,12.777777777777779,-0.5555555555555556,40.0,SO,3.57632,7.59968,972.232569,0.0,Mayormente_nublado
2019,2,18,17,0,12.222222222222221,-2.2222222222222223,37.0,OSO,3.12928,0.0,971.89393,0.0,Parcialmente_nublado
2019,2,18,18,0,12.222222222222221,-5.0,30.0,O,5.36448,0.0,971.89393,0.0,Parcialmente_nublado
2019,2,18,19,0,11.666666666666666,-3.888888888888889,34.0,ONO,5.36448,0.0,971.89393,0.0,Parcialmente_nublado
2019,2,18,20,0,10.0,-1.6666666666666667,44.0,NNO,4.02336,0.0,972.571208,0.0,Despejado
2019,2,18,21,0,9.444444444444445,-1.1111111111111112,48.0,NO,3.12928,0.0,972.909847,0.0,Parcialmente_nublado
2019,2,18,22,0,8.88888888888889,-1.6666666666666667,48.0,ONO,4.02336,0.0,973.248486,0.0,Parcialmente_nublado
2019,2,18,23,0,6.666666666666667,0.5555555555555556,65.0,OSO,2.68224,0.0,973.248486,0.0,Parcialmente_nublado
2019,2,19,0,1,6.111111111111111,1.1111111111111112,71.0,OSO,2.2352,0.0,972.909847,0.0,Parcialmente_nublado
